pct.1,pct.2,cell type,coeff,gene
0.343,0.115,Stromal,0.9837735034,Adk
0.48,0.216,Stromal,0.9837735034,Id2
0.515,0.214,Stromal,0.9837735034,Nenf
0.747,0.381,Stromal,0.9837735034,Psap
0.566,0.244,Stromal,0.9837735034,Mxra8
0.631,0.308,Stromal,0.9837735034,Pdia3
0.222,0.063,Stromal,0.9837735034,Lhfpl2
0.333,0.102,Stromal,0.9837735034,Hsd11b1
0.152,0.033,Stromal,0.9837735034,Pdgfd
0.591,0.26,Stromal,0.9837735034,Tspo
0.717,0.352,Stromal,0.9837735034,Timp2
0.222,0.05,Stromal,0.9837735034,Sigmar1
0.323,0.11,Stromal,0.9837735034,Pdlim2
0.333,0.136,Stromal,0.9837735034,Cpq
0.232,0.07,Stromal,0.9837735034,Gm8292
0.237,0.088,Stromal,0.9837735034,Sgce
0.682,0.282,Stromal,0.9837735034,Ctsd
0.359,0.125,Stromal,0.9837735034,Fgfr1
0.152,0.029,Stromal,0.9837735034,Eml1
0.409,0.165,Stromal,0.9837735034,Ptgis
0.465,0.191,Stromal,0.9837735034,Tm9sf3
0.157,0.025,Stromal,0.9837735034,Gabra3
0.303,0.11,Stromal,0.9837735034,Fuca1
0.237,0.073,Stromal,0.9837735034,Lama4
0.394,0.191,Stromal,0.9837735034,Csrp2
0.278,0.104,Stromal,0.9837735034,Ackr3
0.288,0.087,Stromal,0.9837735034,Ddr2
0.439,0.191,Stromal,0.9837735034,Shisa5
0.47,0.173,Stromal,0.9837735034,Col15a1
0.455,0.247,Stromal,0.9837735034,Eln
0.828,0.527,Stromal,0.9837735034,Bgn
0.869,0.513,Stromal,0.9837735034,S100a10
0.333,0.119,Stromal,0.9837735034,Pdgfra
0.242,0.055,Stromal,0.9837735034,Palm
0.399,0.175,Stromal,0.9837735034,Ccdc80
0.247,0.082,Stromal,0.9837735034,Lpar1
0.732,0.399,Stromal,0.9837735034,Tuba1a
0.934,0.552,Stromal,0.9837735034,Cst3
0.369,0.187,Stromal,0.9837735034,Prnp
0.308,0.096,Stromal,0.9837735034,Selenbp1
0.177,0.033,Stromal,0.9837735034,Adamtsl5
0.485,0.23,Stromal,0.9837735034,Loxl1
0.5,0.271,Stromal,0.9837735034,Dap
0.313,0.181,Stromal,0.9837735034,Socs3
0.202,0.058,Stromal,0.9837735034,Mid1ip1
0.318,0.12,Stromal,0.9837735034,Gns
0.288,0.125,Stromal,0.9837735034,Mir703
0.217,0.044,Stromal,0.9837735034,Gpnmb
0.49,0.213,Stromal,0.9837735034,Cyb5r3
0.242,0.08,Stromal,0.9837735034,Tapbp
0.545,0.261,Stromal,0.9837735034,Gm14303
0.934,0.578,Stromal,0.9837735034,Ifitm3
0.369,0.171,Stromal,0.9837735034,Gstp1
0.162,0.04,Stromal,0.9837735034,Cadm3
0.172,0.053,Stromal,0.9837735034,B3gnt9
0.258,0.094,Stromal,0.9837735034,Parp3
0.606,0.288,Stromal,0.9837735034,Selenop
0.172,0.059,Stromal,0.9837735034,Pros1
0.318,0.126,Stromal,0.9837735034,Tgfbr2
0.404,0.19,Stromal,0.9837735034,Gm9794
0.237,0.079,Stromal,0.9837735034,Atp1a2
0.202,0.06,Stromal,0.9837735034,Prosc
0.258,0.106,Stromal,0.9837735034,Rpl28-ps1
0.308,0.132,Stromal,0.9837735034,Npdc1
0.273,0.104,Stromal,0.9837735034,Prr13
0.965,0.777,Stromal,0.9837735034,Tpt1
0.207,0.067,Stromal,0.9837735034,Dirc2
0.273,0.111,Stromal,0.9837735034,Phlda3
0.172,0.047,Stromal,0.9837735034,Cdc42ep2
0.384,0.204,Stromal,0.9837735034,Wdr89
0.237,0.064,Stromal,0.9837735034,Enpp2
0.328,0.165,Stromal,0.9837735034,Leprot
0.657,0.329,Stromal,0.9837735034,Cd9
0.253,0.101,Stromal,0.9837735034,Bicc1
0.949,0.732,Stromal,0.9837735034,Eef1a1
0.152,0.031,Stromal,0.9837735034,Sfn
0.348,0.134,Stromal,0.9837735034,Pea15a
0.187,0.065,Stromal,0.9837735034,Sbds
0.399,0.191,Stromal,0.9837735034,Lrp1
0.187,0.063,Stromal,0.9837735034,Rpl18-ps1
0.475,0.224,Stromal,0.9837735034,App
0.172,0.063,Stromal,0.9837735034,Man1a
0.283,0.111,Stromal,0.9837735034,Tpst1
0.212,0.079,Stromal,0.9837735034,Anxa7
0.167,0.048,Stromal,0.9837735034,Fblim1
0.167,0.042,Stromal,0.9837735034,Fam129a
0.601,0.332,Stromal,0.9837735034,Tuba1b
0.288,0.125,Stromal,0.9837735034,Txndc5
0.288,0.12,Stromal,0.9837735034,Cfh
0.172,0.054,Stromal,0.9837735034,Igsf8
0.192,0.07,Stromal,0.9837735034,Scarb2
0.934,0.719,Stromal,0.9837735034,Itm2b
0.167,0.081,Stromal,0.9837735034,C1qtnf3
0.449,0.211,Stromal,0.9837735034,Pttg1ip
0.212,0.08,Stromal,0.9837735034,Ak3
0.465,0.187,Stromal,0.9837735034,Mgst1
0.167,0.047,Stromal,0.9837735034,Gcsh
0.859,0.623,Stromal,0.9837735034,Laptm4a
0.167,0.048,Stromal,0.9837735034,Slit3
0.162,0.047,Stromal,0.9837735034,Scd1
0.217,0.086,Stromal,0.9837735034,Pld3
0.328,0.15,Stromal,0.9837735034,Smoc2
0.606,0.344,Stromal,0.9837735034,Fxyd1
0.429,0.229,Stromal,0.9837735034,Gm9843
0.566,0.287,Stromal,0.9837735034,Prkcdbp
0.374,0.141,Stromal,0.9837735034,Fhl1
0.601,0.363,Stromal,0.9837735034,Calr
0.232,0.099,Stromal,0.9837735034,Dnajb11
0.975,0.607,Stromal,0.9837735034,Col3a1
0.384,0.184,Stromal,0.9837735034,Smim14
0.212,0.084,Stromal,0.9837735034,Lrp10
0.298,0.131,Stromal,0.9837735034,Lmo4
0.167,0.05,Stromal,0.9837735034,Adgrd1
0.177,0.07,Stromal,0.9837735034,Qsox1
0.288,0.119,Stromal,0.9837735034,Rhoj
0.449,0.208,Stromal,0.9837735034,S100a16
0.707,0.4,Stromal,0.9837735034,Mmp2
0.187,0.068,Stromal,0.9837735034,Hnrnph3
0.182,0.053,Stromal,0.9837735034,Xdh
0.232,0.078,Stromal,0.9837735034,Mgll
0.162,0.059,Stromal,0.9837735034,Tmod3
0.202,0.069,Stromal,0.9837735034,Fbxw2
0.333,0.165,Stromal,0.9837735034,Sdc2
0.197,0.081,Stromal,0.9837735034,Sdf2
0.535,0.265,Stromal,0.9837735034,Prss23
0.359,0.222,Stromal,0.9837735034,Mfap4
0.389,0.216,Stromal,0.9837735034,Oat
0.177,0.051,Stromal,0.9837735034,AI413582
0.328,0.151,Stromal,0.9837735034,Atf5
0.944,0.652,Stromal,0.9837735034,Serpinh1
0.157,0.058,Stromal,0.9837735034,Rpl6l
0.242,0.099,Stromal,0.9837735034,9530068E07Rik
0.409,0.172,Stromal,0.9837735034,Plac8
0.172,0.055,Stromal,0.9837735034,Pon2
0.167,0.055,Stromal,0.9837735034,Nadk
0.288,0.128,Stromal,0.9837735034,Sptbn1
0.172,0.062,Stromal,0.9837735034,Cox6b2
0.995,0.621,Stromal,0.9837735034,Igfbp7
0.192,0.062,Stromal,0.9837735034,Heg1
0.318,0.14,Stromal,0.9837735034,Lamb1
0.192,0.069,Stromal,0.9837735034,Por
0.157,0.061,Stromal,0.9837735034,Tgfbr3
0.308,0.137,Stromal,0.9837735034,Rpl31-ps8
0.394,0.193,Stromal,0.9837735034,Myl12b
0.384,0.201,Stromal,0.9837735034,Manf
0.217,0.1,Stromal,0.9837735034,Lamc1
0.253,0.114,Stromal,0.9837735034,Gm2830
0.172,0.052,Stromal,0.9837735034,Tm7sf3
0.157,0.06,Stromal,0.9837735034,Ltbr
0.207,0.089,Stromal,0.9837735034,Tmbim1
0.253,0.095,Stromal,0.9837735034,Gstt1
0.192,0.079,Stromal,0.9837735034,42980
0.197,0.075,Stromal,0.9837735034,Medag
0.586,0.325,Stromal,0.9837735034,Hsp90b1
0.727,0.415,Stromal,0.9837735034,Rnase4
0.409,0.275,Stromal,0.9837735034,Apoe
0.359,0.147,Stromal,0.9837735034,Tnxb
0.197,0.076,Stromal,0.9837735034,Pmepa1
0.303,0.134,Stromal,0.9837735034,Ptrf
0.606,0.35,Stromal,0.9837735034,Lamp1
0.828,0.586,Stromal,0.9837735034,Rpl22
0.152,0.051,Stromal,0.9837735034,Rarg
0.364,0.199,Stromal,0.9837735034,Sdcbp
0.444,0.238,Stromal,0.9837735034,Itm2c
0.242,0.094,Stromal,0.9837735034,Emilin1
0.854,0.58,Stromal,0.9837735034,Vim
0.414,0.223,Stromal,0.9837735034,Grn
0.222,0.1,Stromal,0.9837735034,Mxra7
0.616,0.398,Stromal,0.9837735034,Emp3
0.182,0.075,Stromal,0.9837735034,Ddit3
0.152,0.059,Stromal,0.9837735034,Cyp20a1
0.495,0.296,Stromal,0.9837735034,Arhgdia
0.202,0.081,Stromal,0.9837735034,Dynlt3
0.258,0.113,Stromal,0.9837735034,Parva
0.197,0.073,Stromal,0.9837735034,Cped1
0.192,0.068,Stromal,0.9837735034,C4b
0.404,0.208,Stromal,0.9837735034,Fcgrt
0.601,0.369,Stromal,0.9837735034,Cd81
0.258,0.122,Stromal,0.9837735034,Dnajc3
0.237,0.108,Stromal,0.9837735034,Elovl1
0.293,0.139,Stromal,0.9837735034,Gm10275
0.217,0.09,Stromal,0.9837735034,Gfpt2
0.172,0.074,Stromal,0.9837735034,Fnta
0.167,0.056,Stromal,0.9837735034,Pla2g16
0.182,0.072,Stromal,0.9837735034,Tmem43
0.172,0.078,Stromal,0.9837735034,C1qtnf2
0.157,0.059,Stromal,0.9837735034,Mapk3
0.253,0.136,Stromal,0.9837735034,Rpl14-ps1
0.258,0.117,Stromal,0.9837735034,Cbx6
0.939,0.778,Stromal,0.9837735034,Rps12
0.242,0.106,Stromal,0.9837735034,Chpf
0.172,0.09,Stromal,0.9837735034,Chmp3
0.197,0.082,Stromal,0.9837735034,Tm9sf2
0.505,0.289,Stromal,0.9837735034,Calu
0.333,0.178,Stromal,0.9837735034,Rpn1
0.51,0.261,Stromal,0.9837735034,Emp1
0.657,0.439,Stromal,0.9837735034,Junb
0.263,0.126,Stromal,0.9837735034,Tnfrsf1a
0.369,0.172,Stromal,0.9837735034,Mmp23
0.152,0.073,Stromal,0.9837735034,Chmp5
0.288,0.137,Stromal,0.9837735034,Sec31a
0.212,0.102,Stromal,0.9837735034,Mesdc2
0.222,0.12,Stromal,0.9837735034,Glud1
0.429,0.212,Stromal,0.9837735034,Adamts2
0.202,0.082,Stromal,0.9837735034,Tcn2
0.167,0.06,Stromal,0.9837735034,Tbc1d20
0.177,0.051,Stromal,0.9837735034,Sulf1
0.222,0.081,Stromal,0.9837735034,S100a4
0.318,0.154,Stromal,0.9837735034,Tpm3
0.197,0.091,Stromal,0.9837735034,Rps3a2
0.611,0.388,Stromal,0.9837735034,Arf4
0.167,0.071,Stromal,0.9837735034,Stt3b
0.172,0.071,Stromal,0.9837735034,Plscr3
0.429,0.243,Stromal,0.9837735034,Fkbp9
0.611,0.387,Stromal,0.9837735034,Ywhab
0.157,0.061,Stromal,0.9837735034,Anxa4
0.535,0.328,Stromal,0.9837735034,Pdia6
0.298,0.17,Stromal,0.9837735034,Ctnnb1
0.318,0.183,Stromal,0.9837735034,Canx
0.616,0.298,Stromal,0.9837735034,Plpp3
0.247,0.136,Stromal,0.9837735034,Crtap
0.47,0.263,Stromal,0.9837735034,Sh3bgrl3
0.414,0.224,Stromal,0.9837735034,Serpinb6a
0.303,0.164,Stromal,0.9837735034,Gm11478
0.177,0.079,Stromal,0.9837735034,Qdpr
0.318,0.177,Stromal,0.9837735034,Rpl37rt
0.48,0.274,Stromal,0.9837735034,Selenom
0.268,0.12,Stromal,0.9837735034,Acaa2
0.232,0.117,Stromal,0.9837735034,Gm15772
0.237,0.116,Stromal,0.9837735034,Thbs2
0.212,0.104,Stromal,0.9837735034,Ginm1
0.258,0.141,Stromal,0.9837735034,Nptn
0.192,0.097,Stromal,0.9837735034,Eif2s1
0.187,0.08,Stromal,0.9837735034,Txndc15
0.318,0.16,Stromal,0.9837735034,Oxct1
0.182,0.091,Stromal,0.9837735034,Arl3
0.157,0.088,Stromal,0.9837735034,Pja1
0.313,0.163,Stromal,0.9837735034,Lgals3bp
0.167,0.068,Stromal,0.9837735034,Epb41l2
0.288,0.147,Stromal,0.9837735034,Ctsa
0.323,0.167,Stromal,0.9837735034,Pcolce2
0.237,0.118,Stromal,0.9837735034,Gm10073
0.187,0.101,Stromal,0.9837735034,Myadm
0.152,0.066,Stromal,0.9837735034,Ccng1
0.182,0.083,Stromal,0.9837735034,Rab1b
0.202,0.105,Stromal,0.9837735034,Fxyd6
0.212,0.122,Stromal,0.9837735034,Rpl3-ps1
0.646,0.363,Stromal,0.9837735034,Gm15427
0.177,0.087,Stromal,0.9837735034,Gm6136
0.172,0.08,Stromal,0.9837735034,Nagk
0.338,0.212,Stromal,0.9837735034,Xbp1
0.227,0.123,Stromal,0.9837735034,Derl1
0.545,0.336,Stromal,0.9837735034,Rhoa
0.197,0.075,Stromal,0.9837735034,Slc25a17
0.162,0.077,Stromal,0.9837735034,Emc3
0.177,0.067,Stromal,0.9837735034,Dnajc10
0.152,0.062,Stromal,0.9837735034,Tmem159
0.172,0.087,Stromal,0.9837735034,Gnai3
0.242,0.137,Stromal,0.9837735034,Gpi1
0.364,0.209,Stromal,0.9837735034,Cd47
0.172,0.063,Stromal,0.9837735034,Gypc
0.217,0.095,Stromal,0.9837735034,Slc38a10
0.778,0.52,Stromal,0.9837735034,Ifitm2
0.253,0.138,Stromal,0.9837735034,Psme2
0.192,0.078,Stromal,0.9837735034,Smpdl3a
0.429,0.241,Stromal,0.9837735034,Txndc17
0.157,0.063,Stromal,0.9837735034,Itfg1
0.212,0.131,Stromal,0.9837735034,Pttg1
0.157,0.066,Stromal,0.9837735034,Ggh
0.253,0.12,Stromal,0.9837735034,Hspa1b
0.273,0.173,Stromal,0.9837735034,Atraid
0.419,0.007,Stromal,0.9837735034,Col10a1
1,0.094,Stromal,0.9837735034,Col2a1
0.981,0.075,Stromal,0.9837735034,3110079O15Rik
0.955,0.049,Stromal,0.9837735034,Mia
0.942,0.042,Stromal,0.9837735034,Cnmd
0.961,0.05,Stromal,0.9837735034,Chad
0.852,0.093,Stromal,0.9837735034,Ppa1
0.935,0.036,Stromal,0.9837735034,Hapln1
0.923,0.055,Stromal,0.9837735034,Comp
0.858,0.012,Stromal,0.9837735034,Matn3
0.839,0.018,Stromal,0.9837735034,Scrg1
0.871,0.031,Stromal,0.9837735034,Fxyd2
0.852,0.021,Stromal,0.9837735034,Acan
0.948,0.08,Stromal,0.9837735034,Col9a2
0.942,0.065,Stromal,0.9837735034,Col9a3
0.91,0.071,Stromal,0.9837735034,Col9a1
0.716,0.019,Stromal,0.9837735034,Epyc
0.394,0.126,Stromal,0.9837735034,Spp1
0.884,0.091,Stromal,0.9837735034,Col11a2
0.677,0.038,Stromal,0.9837735034,Col27a1
0.903,0.112,Stromal,0.9837735034,Col11a1
0.71,0.047,Stromal,0.9837735034,1500015O10Rik
0.677,0.055,Stromal,0.9837735034,Pth1r
0.523,0.004,Stromal,0.9837735034,Panx3
0.316,0.037,Stromal,0.9837735034,Prss34
0.587,0.045,Stromal,0.9837735034,Ucma
0.819,0.086,Stromal,0.9837735034,Fmod
0.548,0.052,Stromal,0.9837735034,Alpl
0.6,0.041,Stromal,0.9837735034,S100b
0.49,0.005,Stromal,0.9837735034,Ncmap
0.561,0.035,Stromal,0.9837735034,Papss2
0.413,0.022,Stromal,0.9837735034,Fxyd3
0.394,0.004,Stromal,0.9837735034,Il17b
0.819,0.126,Stromal,0.9837735034,S100a8
0.755,0.154,Stromal,0.9837735034,Pcolce2
0.465,0.018,Stromal,0.9837735034,Anxa8
0.884,0.272,Stromal,0.9837735034,Mfge8
0.394,0.012,Stromal,0.9837735034,Dhx58os
0.477,0.087,Stromal,0.9837735034,S100a9
0.413,0.031,Stromal,0.9837735034,Cox4i2
0.51,0.05,Stromal,0.9837735034,Smpd3
0.4,0.012,Stromal,0.9837735034,Smim5
0.548,0.071,Stromal,0.9837735034,Rgcc
0.174,0.001,Stromal,0.9837735034,R3hdml
0.503,0.034,Stromal,0.9837735034,Sox9
0.497,0.082,Stromal,0.9837735034,Ibsp
0.606,0.136,Stromal,0.9837735034,Prelp
0.587,0.121,Stromal,0.9837735034,Hbb-bs
0.452,0.068,Stromal,0.9837735034,Clec11a
0.374,0.018,Stromal,0.9837735034,Crispld1
0.626,0.146,Stromal,0.9837735034,Tubb2a
0.581,0.104,Stromal,0.9837735034,Cd24a
0.297,0.005,Stromal,0.9837735034,Car12
0.465,0.035,Stromal,0.9837735034,Wwp2
0.877,0.325,Stromal,0.9837735034,Cd9
0.258,0.002,Stromal,0.9837735034,Syt8
0.194,0.021,Stromal,0.9837735034,Mcpt8
0.387,0.018,Stromal,0.9837735034,Matn1
0.406,0.043,Stromal,0.9837735034,Car1
0.929,0.556,Stromal,0.9837735034,Cst3
0.303,0.014,Stromal,0.9837735034,Susd5
0.181,0.006,Stromal,0.9837735034,F13a1
0.49,0.14,Stromal,0.9837735034,H1f0
0.368,0.025,Stromal,0.9837735034,Shisa4
0.561,0.077,Stromal,0.9837735034,Cgref1
0.419,0.063,Stromal,0.9837735034,Car2
0.355,0.033,Stromal,0.9837735034,Sdc3
0.342,0.048,Stromal,0.9837735034,Rasd1
0.29,0.033,Stromal,0.9837735034,Prg2
0.529,0.113,Stromal,0.9837735034,Id1
0.316,0.034,Stromal,0.9837735034,Tspan13
0.323,0.018,Stromal,0.9837735034,Gale
0.335,0.016,Stromal,0.9837735034,Fgfr3
0.277,0.032,Stromal,0.9837735034,Tnni2
0.574,0.16,Stromal,0.9837735034,Tuba1c
0.568,0.127,Stromal,0.9837735034,Hba-a1
0.342,0.055,Stromal,0.9837735034,Ctgf
0.342,0.067,Stromal,0.9837735034,Hbb-bt
0.271,0.022,Stromal,0.9837735034,Chst11
0.181,0.001,Stromal,0.9837735034,Ihh
0.368,0.087,Stromal,0.9837735034,Retnlg
0.316,0.057,Stromal,0.9837735034,Hist1h1c
0.619,0.219,Stromal,0.9837735034,Atf3
0.516,0.109,Stromal,0.9837735034,Mrps6
0.755,0.26,Stromal,0.9837735034,Cpe
0.484,0.113,Stromal,0.9837735034,Plod2
0.458,0.101,Stromal,0.9837735034,Sdc4
0.581,0.193,Stromal,0.9837735034,Atp1b3
0.232,0.007,Stromal,0.9837735034,Rflna
0.813,0.355,Stromal,0.9837735034,Ssr4
1,0.899,Stromal,0.9837735034,Sparc
0.232,0.008,Stromal,0.9837735034,Grb14
0.277,0.051,Stromal,0.9837735034,Sgms2
0.626,0.169,Stromal,0.9837735034,Ccdc80
0.581,0.17,Stromal,0.9837735034,Higd1a
0.748,0.332,Stromal,0.9837735034,Ppic
0.445,0.113,Stromal,0.9837735034,Adk
0.471,0.153,Stromal,0.9837735034,Hist1h2bc
0.297,0.035,Stromal,0.9837735034,Fbln7
0.168,0.046,Stromal,0.9837735034,Cytl1
0.806,0.362,Stromal,0.9837735034,Tsc22d1
0.768,0.34,Stromal,0.9837735034,Ssr2
0.413,0.104,Stromal,0.9837735034,Pdrg1
0.226,0.008,Stromal,0.9837735034,Trpv4
0.206,0.001,Stromal,0.9837735034,Ppp1r1b
0.542,0.179,Stromal,0.9837735034,Lgals3
0.374,0.092,Stromal,0.9837735034,P3h4
0.232,0.015,Stromal,0.9837735034,Fam180a
0.245,0.028,Stromal,0.9837735034,Slc26a2
0.497,0.128,Stromal,0.9837735034,Fkbp11
0.284,0.049,Stromal,0.9837735034,Tmem97
0.206,0.005,Stromal,0.9837735034,Meltf
0.187,0.01,Stromal,0.9837735034,Colgalt2
0.2,0.021,Stromal,0.9837735034,2810001G20Rik
0.29,0.061,Stromal,0.9837735034,Ddit4
0.181,0.007,Stromal,0.9837735034,Pla2g5
0.329,0.057,Stromal,0.9837735034,Lxn
0.168,0,Stromal,0.9837735034,Ninj2
0.639,0.222,Stromal,0.9837735034,Ostc
0.729,0.405,Stromal,0.9837735034,Map1lc3b
0.245,0.031,Stromal,0.9837735034,Nid2
0.832,0.341,Stromal,0.9837735034,Nupr1
0.252,0.044,Stromal,0.9837735034,Fdps
0.561,0.198,Stromal,0.9837735034,Tubb4b
0.329,0.096,Stromal,0.9837735034,Neat1
0.806,0.37,Stromal,0.9837735034,Sem1
0.639,0.257,Stromal,0.9837735034,Nme1
0.994,0.099,Stromal,0.9837735034,Bglap
0.174,0.014,Stromal,0.9837735034,Slc13a5
0.523,0.193,Stromal,0.9837735034,Snrpf
0.168,0.023,Stromal,0.9837735034,Ppif
0.265,0.038,Stromal,0.9837735034,Msmo1
0.548,0.179,Stromal,0.9837735034,Eno1
0.168,0.03,Stromal,0.9837735034,Lockd
0.387,0.103,Stromal,0.9837735034,Stmn1
0.439,0.125,Stromal,0.9837735034,Mrpl17
0.245,0.049,Stromal,0.9837735034,Birc5
0.548,0.202,Stromal,0.9837735034,Ost4
0.226,0.025,Stromal,0.9837735034,Mdfi
0.594,0.239,Stromal,0.9837735034,Fkbp9
0.155,0.005,Stromal,0.9837735034,Slc8a3
0.174,0.018,Stromal,0.9837735034,Serinc5
0.497,0.18,Stromal,0.9837735034,Rexo2
0.626,0.27,Stromal,0.9837735034,Tmed9
0.206,0.006,Stromal,0.9837735034,Eps8l2
0.819,0.439,Stromal,0.9837735034,Swi5
0.703,0.309,Stromal,0.9837735034,Ier3ip1
0.477,0.202,Stromal,0.9837735034,Cdkn1a
0.574,0.256,Stromal,0.9837735034,Ndufa1
0.703,0.304,Stromal,0.9837735034,Ift20
0.516,0.371,Stromal,0.9837735034,Fn1
0.387,0.114,Stromal,0.9837735034,Rcn2
0.645,0.268,Stromal,0.9837735034,Dap
0.858,0.423,Stromal,0.9837735034,Dad1
0.226,0.03,Stromal,0.9837735034,Scarb1
0.29,0.085,Stromal,0.9837735034,Serpine1
0.458,0.177,Stromal,0.9837735034,Cox14
0.813,0.406,Stromal,0.9837735034,Sec61b
0.452,0.173,Stromal,0.9837735034,Naa38
0.774,0.384,Stromal,0.9837735034,Ldha
0.813,0.343,Stromal,0.9837735034,Cyr61
0.335,0.085,Stromal,0.9837735034,P3h1
0.161,0.003,Stromal,0.9837735034,Prss50
0.445,0.127,Stromal,0.9837735034,Ivns1abp
0.535,0.223,Stromal,0.9837735034,Selenos
0.271,0.074,Stromal,0.9837735034,Fam132a
0.781,0.403,Stromal,0.9837735034,Ier2
0.245,0.054,Stromal,0.9837735034,Slc44a2
0.49,0.171,Stromal,0.9837735034,S100a1
0.587,0.25,Stromal,0.9837735034,Serp1
0.213,0.046,Stromal,0.9837735034,Cenpa
0.813,0.431,Stromal,0.9837735034,Rcn3
0.303,0.081,Stromal,0.9837735034,Tmx1
0.161,0.008,Stromal,0.9837735034,Prkg2
0.761,0.39,Stromal,0.9837735034,Ppib
0.174,0.022,Stromal,0.9837735034,Shox2
0.2,0.021,Stromal,0.9837735034,2700038G22Rik
0.232,0.063,Stromal,0.9837735034,Thbs3
0.961,0.102,Stromal,0.9837735034,Bglap2
0.394,0.136,Stromal,0.9837735034,Sec22b
0.232,0.057,Stromal,0.9837735034,Chst12
0.213,0.041,Stromal,0.9837735034,Slc35a2
0.174,0.014,Stromal,0.9837735034,H2-DMb1
0.594,0.283,Stromal,0.9837735034,Cnpy2
0.639,0.276,Stromal,0.9837735034,Vkorc1
0.439,0.156,Stromal,0.9837735034,Blvrb
0.2,0.024,Stromal,0.9837735034,Stc2
0.735,0.358,Stromal,0.9837735034,Spcs1
0.503,0.161,Stromal,0.9837735034,Nrep
0.419,0.151,Stromal,0.9837735034,Timp1
0.284,0.084,Stromal,0.9837735034,Lgmn
0.161,0.012,Stromal,0.9837735034,Nog
0.929,0.655,Stromal,0.9837735034,Serpinh1
0.31,0.077,Stromal,0.9837735034,C1qtnf3
0.735,0.312,Stromal,0.9837735034,Reep5
0.29,0.092,Stromal,0.9837735034,Bhlhe40
0.361,0.117,Stromal,0.9837735034,Bola3
0.69,0.324,Stromal,0.9837735034,Pdia6
0.258,0.064,Stromal,0.9837735034,Pim3
0.832,0.478,Stromal,0.9837735034,P4hb
0.155,0.011,Stromal,0.9837735034,Sp7
0.4,0.159,Stromal,0.9837735034,Mydgf
0.426,0.144,Stromal,0.9837735034,Tmem208
0.484,0.197,Stromal,0.9837735034,Kdelr3
0.8,0.465,Stromal,0.9837735034,Serf2
0.368,0.123,Stromal,0.9837735034,Mrpl57
0.303,0.103,Stromal,0.9837735034,Ubl4a
0.774,0.387,Stromal,0.9837735034,Tmem258
0.168,0.041,Stromal,0.9837735034,Pdia5
0.484,0.232,Stromal,0.9837735034,H2afz
0.335,0.098,Stromal,0.9837735034,Cisd1
0.29,0.076,Stromal,0.9837735034,Sec11c
0.426,0.177,Stromal,0.9837735034,Taldo1
0.181,0.047,Stromal,0.9837735034,Hmbs
0.316,0.096,Stromal,0.9837735034,P4ha2
0.471,0.193,Stromal,0.9837735034,1810037I17Rik
0.206,0.06,Stromal,0.9837735034,Pfdn4
0.761,0.373,Stromal,0.9837735034,Sub1
0.406,0.164,Stromal,0.9837735034,Vamp8
0.284,0.09,Stromal,0.9837735034,Dut
0.174,0.021,Stromal,0.9837735034,Chrdl1
0.445,0.174,Stromal,0.9837735034,Sf3b5
0.374,0.136,Stromal,0.9837735034,Scd2
0.574,0.27,Stromal,0.9837735034,Cope
0.181,0.048,Stromal,0.9837735034,Scd1
0.174,0.05,Stromal,0.9837735034,Vamp5
0.245,0.076,Stromal,0.9837735034,Nudcd2
0.155,0.016,Stromal,0.9837735034,C430049B03Rik
0.555,0.249,Stromal,0.9837735034,Nop10
0.355,0.136,Stromal,0.9837735034,Slc29a1
0.31,0.107,Stromal,0.9837735034,Ikbip
0.381,0.13,Stromal,0.9837735034,Mrpl54
0.419,0.16,Stromal,0.9837735034,Bud31
0.555,0.241,Stromal,0.9837735034,1810058I24Rik
0.329,0.133,Stromal,0.9837735034,Lsm4
0.503,0.226,Stromal,0.9837735034,Copz2
0.181,0.064,Stromal,0.9837735034,Mrps28
0.813,0.43,Stromal,0.9837735034,Atpif1
0.174,0.045,Stromal,0.9837735034,Pmf1
0.684,0.389,Stromal,0.9837735034,Gng5
0.161,0.046,Stromal,0.9837735034,Cks2
0.258,0.105,Stromal,0.9837735034,Fscn1
0.355,0.158,Stromal,0.9837735034,Fkbp10
0.277,0.088,Stromal,0.9837735034,Slc35b2
0.155,0.032,Stromal,0.9837735034,G6pc3
0.29,0.127,Stromal,0.9837735034,Tmem30a
0.206,0.079,Stromal,0.9837735034,Hba-a2
0.355,0.122,Stromal,0.9837735034,Snrnp27
0.684,0.387,Stromal,0.9837735034,Rpl36al
0.387,0.171,Stromal,0.9837735034,Tmem14c
0.374,0.131,Stromal,0.9837735034,Thoc7
0.232,0.079,Stromal,0.9837735034,Rnaset2b
0.181,0.047,Stromal,0.9837735034,Rab28
0.768,0.417,Stromal,0.9837735034,Usmg5
0.652,0.306,Stromal,0.9837735034,Ndufc1
0.297,0.121,Stromal,0.9837735034,Polr2l
0.432,0.203,Stromal,0.9837735034,Uqcc2
0.335,0.126,Stromal,0.9837735034,Fam104a
0.445,0.22,Stromal,0.9837735034,Id2
0.548,0.237,Stromal,0.9837735034,Tomm7
0.335,0.141,Stromal,0.9837735034,Ckap4
0.245,0.068,Stromal,0.9837735034,Pdzd11
0.703,0.371,Stromal,0.9837735034,Atp5g1
0.181,0.057,Stromal,0.9837735034,Hilpda
0.348,0.147,Stromal,0.9837735034,Cox17
0.561,0.293,Stromal,0.9837735034,Dnajb1
